ID,Name,Category,Conformity,Laenderkennung,Declaration owner,Registrierungsnummer,Bezugsgroesse,Reference,Flaechengewicht (kg/m2),Density (kg/m3),Schichtdicke (m),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,GWPtotal (A1),GWPtotal (A1-A3),GWPtotal (A2),GWPtotal (A3),GWPtotal (A4),GWPtotal (A5),GWPtotal (B1),GWPtotal (B2),GWPtotal (B3),GWPtotal (B4),GWPtotal (B5),GWPtotal (B6),GWPtotal (B7),GWPtotal (C1),GWPtotal (C2),GWPtotal (C3),GWPtotal (C4),GWPbiogenic,GWPfossil,GWPtotal
2a7b2942-ff5d-4dca-8365-d4ffc28d013d,Kooltherm® K15 C,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200303-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,,7.168,,,0.02966,0.2,,,,,,,,0.002238,0.01483,7.73,0.0,-0.0193255,15.091328,15.144728
412ad711-7828-47f0-99fb-70f42cda755c,Kooltherm® K17,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210042-CBA1-EN,1,qm,12.9,103.1,0.125,,,,,,10.558,,,0.0985,0.2,,,,,,,,0.00744,0.0493,25.6,0.0,0.0457148,36.38984,36.51324
d07a1fef-6a6c-405c-84bc-ab82634f9490,Kooltherm® K20,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210046-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,,5.6342,,,0.0237,0.16,,,,,,,,0.00179,0.0119,6.18,0.0,-0.0299315,11.97079,12.01159
5aaa49cc-c5ee-4664-8a1d-6f6dbee613b1,Kooltherm® K3,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210041-CBA1-EN,1,qm,2.8,35.0,0.08,,,,,,5.6342,,,0.0237,0.16,,,,,,,,0.00179,0.0119,6.18,0.0,-0.0299315,11.97079,12.01159
41346ec4-a2fa-454b-9c78-a0267326ccfa,Kooltherm® K8,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200286-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,,7.466,,,0.0298,0.2,,,,,,,,0.00225,0.0149,7.73,0.0,-0.2319897,15.59165,15.44295
b1281fe1-f1b3-4e37-a541-743845c7637b,Kooltherm® K8 D,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation B.V.,EPD-KSI-20230168-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,,7.466,,,0.0298,0.2,,,,,,,,0.00225,0.0149,7.73,0.0,-0.2319897,15.59165,15.44295
92284a25-9c23-4259-a19f-5363a818abd7,Kooltherm® K8 D Plus,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20230167-CBA1-EN,1,qm,4.092,34.1,0.12,,,,,,8.753,,,0.0351,0.2,,,,,,,,0.00264,0.0175,8.29,0.0,-0.2270438,17.44574,17.29824
7726d871-0497-4460-8c87-7dcbc0a01820,Kooltherm® K8 Plus,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210039-CBA1-EN,1,qm,4.092,34.1,0.12,,,,,,8.753,,,0.0351,0.2,,,,,,,,0.00264,0.0175,8.29,0.0,-0.2270438,17.44574,17.29824
94c64884-f86e-44b1-9e55-8570cce6f43d,Kraft paper,'Kunststoffe' / 'Folien und Vliese' / 'Baupappen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,0.08,,,,,,,,-0.0810982,,,,,,,,,,,,,0.0002971,0.1283732,,0.0001745,0.047021,0.0475721
b28e5049-5dbf-49d6-861a-e6f5c51c0724,Kronospan Laminate Flooring,'Holz' / 'Holzböden' / 'Laminat','DIN EN 15804+A2' / 'ISO 14025',LU,Kronospan Luxembourg S.A.,EPD-KRO-20230158-CBA1-EN,1,qm,6.91,,0.009,,,,,,-5.8381399,,,0.6168854,1.07,,0.4071431,,,,,,0.0,0.0574657,0.0,10.9,0.0835444,7.0261425,7.2133543
c75af9d3-f5f1-4712-a82c-d66bf8282969,LA GARD 700,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',MX,dormakaba International Holding GmbH,EPD-DOR-20210247-CBA3-EN,1,pcs.,,,,,0.606,,,,15.1424,,,1.06,0.0179,,0.3,,,,0.0153,,0.0,0.00265,0.251,0.0003,0.0410742,16.701675,16.78955
0e2e98a9-5664-4b67-9bb2-cdb2ed805cb1,LED office luminaire,'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,31.8139633,,,,,,,,,,71.6552604,,0.0010542,0.0276402,5.4545803,,0.7980126,108.1264195,108.9524984
35f6a697-d1a9-402f-9bc8-1e6a29d21b71,LIME-GYPSUM PLASTER / Tool,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210164-IBE1-DE,1,kg,,1100.0,,,,1.0,,,0.1584,,,0.0125,9.31e-05,,,,,,,,0.000639,0.00629,0.0,0.0152,0.0028252,0.1903378,0.1931221
f77552e5-5550-4147-b56e-2358730950d3,LIP Folie G3,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','EN 15804+A2' / 'ISO 14025',DE,LIP Bygningsartikler A/S,EPD-Kiwa-EE-000371-EN,1,qm,0.293,,0.0005,,,,,0.637,,0.011,0.215,0.0221,0.0752,,,,,,,,0.0,0.0038,0.0,0.0399,0.0226288,0.98049,1.004
d0b42240-f8a9-43b8-9785-774f3584637d,LUNA BL (PRACHT Industry GmbH),'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)' / 'ISO 14025',EU-27,PRACHT Industry GmbH,"EPD-Kiwa-EE-184659-EN, EPD-Kiwa-EE-192213-DE",1,pcs.,,,,,2.154,,,99.6282786,103.904763,0.019106,4.2573784,,,,,,,,1187.6981951,,0.0,0.032564,3.118294,0.0364786,33.1784592,1362.7342055,1294.7902948
86610a38-3ad1-44a6-8aa4-f8c49bbca136,Ladder Pull TG138 Series,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',RNA,dormakaba International Holding GmbH,EPD-DOR-20210203-CBC1-EN,1,pcs.,,,,,6.97,,,,42.2167,,,0.0653,0.813,,,,,,,,0.0,0.0309,0.0229,0.00153,0.0111957,42.98522,43.15033
7d689ee1-891f-4b2e-8775-57800526735e,Laminated glass,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Sonstige Fenster','EN 15804+A2' / 'ISO 14025',GLO,"Tianjin North Glass Industrial Technical Co., Ltd.",EPD-Kiwa-EE-139949-EN,1,qm,31.651,,0.01352,,,,,65.0351029,,2.0090216,24.4769373,,,,,,,,,,0.0,0.2778769,0.4687765,0.0407988,-2.6750843,94.9361988,92.3085141
c38da3ef-e75e-4d27-8794-58be29cd37ca,Laminated safety glass EUROLAMEX,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Sonstige Fenster','DIN EN 15804+A2' / 'ISO 14025',RER,Glas Trösch Holding AG,EPD-GLS-20230183-IBB3-DE,1,qm,15.4,,0.00638,,,,,,16.7484745,,,,,,,,,,,,,0.079367,0.3333474,0.0927332,0.1878222,17.1412046,17.2539221
86138863-3c1c-4345-9ae9-03ba28a5f9a7,Laminated timber planks coniferous wood (generic),'Holz' / 'Vollholz' / 'Brettschichtholz (BSH)','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,515.2,,,,,,,-580.7673628,,,,,,,,,,,,,1.7547424,839.6455164,,2.0022999,257.264811,260.632896
27f4902c-8a26-4a87-b723-f4a650350781,Laminated veneer board (generic),'Holz' / 'Holzwerkstoffe' / 'Funierschichtholz','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,465.7,,,,,,,-400.8898344,,,,,,,,,,,,,1.5859846,784.9821978,,1.9823843,381.622411,385.678348
aeab0f39-5eab-422f-8c4b-822bb98aa63c,Laminated wood beam softwood (generic),'Holz' / 'Vollholz' / 'Balkenschichtholz (Duo-Triobalken)','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,515.2,,,,,,,-583.4956429,,,,,,,,,,,,,1.7547424,839.6427305,,1.9967784,254.5353034,257.9018299
2812667f-8ca5-4ee1-a9ac-7ed13045b7ff,Lava granulate,'Mineralische Baustoffe' / 'Zuschläge' / 'Bims','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,1100.0,,,,,,,0.00402,,,,,,,,,,,,,,,,-0.0001031,0.0040475,0.00402
8aef9045-4b5f-4362-954f-2edda71f63e6,Lead sheets,'Metalle' / 'Blei' / 'Bleibleche','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,11342.0,,,,,,,1.2624989,,,,,,,,,,,,0.0,0.003714,,,0.0031264,1.2626136,1.2662129
ea1b700e-af18-42b2-96ca-d1ad49c05a6f,Levita clay plaster UP2,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel','EN 15804+A2 (EF 3.0)',DE,Egginger Naturbaustoffe GmbH,UPD_LPM_EGG 2024002_PKRÜ5-DE,1,kg,,1900.0,,,,,,-0.0034819,0.0001633,0.0032818,0.0003633,,,,,,,,,,3.24e-05,,0.0068962,,-0.0068939,0.0104691,0.0070918
e0612906-4536-4686-9b38-7dc853e1c71c,Levita clay plaster Uni 1.8,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel','EN 15804+A2 (EF 3.0)',DE,Egginger Naturbaustoffe GmbH,UPD_LPM_EGG 2024002_PKRÜ5-DE,1,kg,,1900.0,,,,,,-4e-05,0.006095,0.0057717,0.0003633,,,,,,,,,,3.24e-05,,0.0051687,,-0.0051828,0.0189093,0.0112961
f65425e4-7069-4042-966c-3cb5aa447411,Levita topcoat plaster OP 1,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel','EN 15804+A2 (EF 3.0)',DE,Egginger Naturbaustoffe GmbH,UPD_LPM_EGG 2024002_PKRÜ5-DE,1,kg,,1900.0,,,,,,0.0116819,0.0143304,0.0022852,0.0003633,,,,,,,,,,3.24e-05,,3.24e-05,,-0.0060313,0.0347064,0.0143952
8e083988-b4dd-45f2-8248-f52e49c48f5c,Lift and slide element - VFF - Aluminium lift and slide element,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',RER,Verband Fenster + Fassade,M-EPD-ALF-1000,1,qm,44.31,,0.185,,,,,,215.34,,,2.33,0.3,,,,,,,,0.0,0.23,14.17,0.37,0.09642,232.47,232.74
6268fd1b-fcbe-4743-8109-1c6ac7898b8a,Lift and slide element - VFF - PVC lift and slide element,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Kunststofffenster','EN 15804+A2',RER,Verband Fenster + Fassade,M-EPD-KSF-1000,1,qm,41.2,,0.185,,,,,,87.71,,,1.75,1.5,,,,,,,,0.0,0.18,9.37,0.35,-0.50373,101.22,100.86
a963735d-2bc3-469b-ad5c-ee47b1c6b37c,Lift and slide element - VFF - PVC-aluminium lift and slide element,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Kunststofffenster','EN 15804+A2',RER,Verband Fenster + Fassade,M-EPD-KAF-1000,1,qm,53.02,,0.185,,,,,,147.53,,,2.0,0.37,,,,,,,,0.0,0.35,21.73,0.47,-0.61032,172.8462,172.45
b5f522d9-da3e-4636-bb8a-ae01ef75b7b6,Lift and slide element - VFF - Wood-aluminium lift and slide element,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Holz-Metallfenster','EN 15804+A2',RER,Verband Fenster + Fassade,M-EPD-HMF-1000,1,qm,45.81,,0.185,,,,,,61.07,,,1.73,4.56,,,,,,,,0.0,0.29,30.07,0.29,-9.7754,107.44,98.01
500bb7ff-1a82-419f-b2ad-bb92397d42f5,Lift and slide element - VFF - Wooden lift and slide element,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Holzfenster','EN 15804+A2',RER,Verband Fenster + Fassade,M-EPD-HOF-1000,1,qm,42.45,,0.185,,,,,,45.39,,,1.76,5.05,,,,,,,,0.0,0.26,32.82,0.28,-9.78538,95.0,85.56
de4f1273-f63f-4c2e-998c-639cb0e6e2c3,Light fuel oil,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Heizöl','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,,,,,,,,,,,0.6701715,,,,,,0.0048868,0.6651177,0.6701715
cc7fcddd-8dcd-4a08-a04b-e7f64c93afa5,Light screed floor: PAVI LIGHT,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Estrich trocken','EN 15804+A2' / 'ISO 14025',IT,Miniera San Romedio Srl,EPD-Kiwa-EE-342-EN,1000,kg,,680.0,,,,,,,399.0,,,,,,,,,,,,7.62,1.37,1.73,-47.6,4.85417,357.06,362.12
a1deced7-6fa9-4266-bc86-da75b3653b06,Lightweight concrete block from 100% natural pumice,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Leichtbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,500.0,,,,,,,46.2115488,,,,,,,,,,,,0.1647159,2.3227029,3.8732389,,0.0760731,52.2538914,52.5722064
ac8de42f-3cff-4ca8-b8cc-c0db6daf089b,Lightweight wood fibre panel,'Dämmstoffe' / 'Holzwolleplatten' / 'Holzwolleleichtbauplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,360.0,,,,,,,19.5398693,,,,,,,,,,,,,1.3370409,269.2058662,,0.5454485,289.3069005,290.0827764
e0673d46-3be4-43b5-af2b-eca25573b68a,"Lime (CaO, Finelime)",'Mineralische Baustoffe' / 'Bindemittel' / 'Kalk','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,1.4634515,,,,,,,,,,,,,,,,0.0002119,1.4629076,1.4634515
af98c17b-b748-4d08-b5d5-9ff028ae7f25,Lime cement mortar,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Mauermörtel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,1800.0,,,,,,,185.5600289,,,,,,,,,,,,,8.3617304,,32.6185267,-0.4419222,226.2282335,226.540286
198223f3-acee-40be-93bb-0e7b365cacfc,Lime colour,'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,0.2,,,,,,,,0.9433312,,,,,,,,,,,,,0.0046454,,0.0181214,0.0037168,0.9619508,0.966098
9a670d29-efb9-4fde-95ab-182a0b1e7280,Lime gypsum interior plaster,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,900.0,,,,,,,203.2117698,,,,,,,,,,,,,3.8340817,,14.953414,1.4513049,219.9941575,221.9992655
eea7e352-bf1d-4e6d-9029-689d7936e6a7,Lime interior plaster,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,900.0,,,,,,,193.8616167,,,,,,,,,,,,,3.8340817,,14.953414,2.7490894,209.3889151,212.6491124
ddc96ae4-086c-4033-9e45-c5589f1661ba,Lime plaster,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,1800.0,,,,,,,395.2332932,,,,,,,,,,,,,7.6681634,,29.906828,0.1305085,432.2251131,432.8082846
dca9f05c-036b-40e5-ae81-c957c2420fd8,Lime-cement plaster,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,1800.0,,,,,,,344.8929765,,,,,,,,,,,,,7.6681634,,40.4540625,1.0163076,391.4975188,393.0152025
abbd5ea6-8d70-4047-9cb5-690e23e58fc1,Lindura® wood flooring,'Holz' / 'Holzböden' / 'Mehrschichtig modulare Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',DE,MeisterWerke Schulte GmbH,EPD-MWS-20220200-ICC1-DE,1,qm,10.403,946.0,0.011,,,,,,-8.744,,,,1.163,,5.752,,,-1.145,,,0.0,0.1211,17.72,0.0,15.89,15.30415,14.8671
ed391263-0e6d-43dd-ad3e-43607545f281,Linoleum,'Kunststoffe' / 'Bodenbeläge' / 'Linoleum-Bodenbeläge','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,3.0,,,,,,,,3.7112442,,,,,,,,,,,,,0.0102178,3.3420675,,0.1279765,6.8056966,7.0635296
9989f74b-c0c4-459d-972b-d9068974c012,"Liquefied gas tank 2700 l / 1,2 t (above ground)",'Gebäudetechnik' / 'Heizung' / 'Speicher','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,1709.0517359,,,,,,,,,,,,,5.9188068,0.0,0.4760718,0.3419797,1714.1924584,1715.4466146
cc75592c-6f69-4db2-9e82-f264ac01a62b,"Liquefied gas tank 2700 l / 1,2 t (underground)",'Gebäudetechnik' / 'Heizung' / 'Speicher','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,2121.3534154,,,,,,,,,,,,,8.5856574,53.5083482,0.6952788,2.843158,2180.1544214,2184.1426997
240c3d60-815c-46e9-8ad5-1a96f17e001b,"Liquefied gas tank 4850 l / 2,1 t (above ground)",'Gebäudetechnik' / 'Heizung' / 'Speicher','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,2745.040626,,,,,,,,,,,,,11.6208403,0.0,0.9347077,0.5171958,2755.5838627,2757.596174
280f657e-7ea6-45da-aeb7-7f04d9397360,"Liquefied gas tank 4850 l / 2,1 t (underground)",'Gebäudetechnik' / 'Heizung' / 'Speicher','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,3063.1835288,,,,,,,,,,,,,12.394762,77.0980501,1.0037323,4.1054987,3147.9211002,3153.6800732
61d6ff55-d5e6-4d38-bc57-3a003f7af0cf,"Liquefied gas tank 6400 l / 2,9 t (above ground)",'Gebäudetechnik' / 'Heizung' / 'Speicher','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,3088.1707043,,,,,,,,,,,,,13.0734453,0.0,1.0515462,0.5818453,3100.0318455,3102.2956958
b8a54471-8347-4824-b272-1e6875c052d0,"Liquefied gas tank 6400 l / 2,9 t (underground)",'Gebäudetechnik' / 'Heizung' / 'Speicher','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,3812.966324,,,,,,,,,,,,,15.4271704,96.0848834,1.2493088,5.1104304,3918.5590689,3925.7276866
ac476639-0ef2-4485-bb73-d446948eb7c6,Liquefied petroleum gas (LPG),'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Flüssiggas','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,,,,,,,,,,,1.010569,,,,,,0.005315,1.0050737,1.010569
2676fb36-11ba-495a-90bd-fa914d6e949f,Liquid plastics for waterproofing buildings based on silane-modified polymer,'Beschichtungen' / 'Reaktionsharze' / 'Reaktionsharze auf PU-Basis','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,4.6989632,,,,,,,,,,,,2.1e-05,0.0049712,2.6863809,,0.0877219,7.3014484,7.3903364
f8feff2f-bcfd-4133-984c-32fc6bb23694,Lithium bromide,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Kältemittel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,11.0863007,,,,,,,,,,,,,,,12.3702224,0.0425773,23.4039395,23.4565231
5b430e64-fcd6-42b6-9b2a-18661249a335,Lithium iron phosphate (LiFePO4) battery (per 1kWh storage),'Gebäudetechnik' / 'Elektro' / 'Batteriespeicher','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,132.1349729,,,,,,,,,,,,0.0,0.0382313,0.0,9.4868546,-0.236853,141.7667056,141.6600589
a6a1634e-3d8c-4c82-8dbd-337f4f1ce404,"Locks and fittings for windows, doors and gates - SIEGENIA-AUBI KG - Multi-point locks",'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Stahlbeschläge','EN 15804+A2',RER,KFV Karl Fliether GmbH & Co. KG,EPD-SMF-75.0.01,1,pcs.,,,,,,,,,7.01,,,0.0217,0.35,,0.0,,,,0.0,,0.00129,0.00996,0.13,0.0,0.0100209,7.51963,7.52295
9e10bb36-94df-4052-9e2a-ff5b316cde47,"Locks and hardware for windows, doors and gates - SIEGENIA-AUBI KG - Mechanical window hardware for aluminum tilt and turn windows",'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Stahlbeschläge','EN 15804+A2',RER,SIEGENIA-AUBI KG,EPD-SSF-75.0.01,1,pcs.,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9cd7c3e7-6959-4f28-aa80-ede9b40bf22f,Longlife parquet,'Holz' / 'Holzböden' / 'Parkett','DIN EN 15804+A2' / 'ISO 14025',DE,MeisterWerke Schulte GmbH,EPD-MWS-20220201-ICA1-DE,1,qm,11.0,500.0,,,,0.09,,,-9.094,,,,0.4916,,5.394,,,0.08573,,,0.0,0.1234,19.09,0.0,17.9342,16.31142,16.09073
6293ec16-2f99-4620-a032-fd6e57912a6c,Louvrelight 2x T8-36W (LFL),'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,33.0634912,,,,,,,,,,,,,0.0641683,0.0,0.0104777,0.077678,33.0487076,33.1381373
6fb34a73-9388-4b40-b04b-6435a823fe2f,Louvrelight integrated into ceiling 2x T5-28W (LFL),'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,29.4389888,,,,,,,,,,,,,0.0571339,0.0,0.0093291,0.0691628,29.4258255,29.5054518
a2d093ee-fbb2-46f6-a040-a3ae277d2627,Louvrelight integrated into ceiling 3x T5-14W (LFL),'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,29.1291121,,,,,,,,,,,,,0.0505509,0.0,0.0082542,0.0749965,29.1031486,29.1879172
08790652-66ef-4b6f-bd13-30cc0f115bad,Louvrelight integrated into ceiling 3x T8-18W (LFL),'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,31.3645744,,,,,,,,,,,,,0.054668,0.0,0.0089265,0.0804912,31.3371327,31.4281689
69810bd2-6ee2-4f3b-b51b-02baba5a920f,Luxury Vinyl Tiles (LVT),'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,"Unilin BV, division Flooring",EPD-UNI-20230479-IBC1-EN,1,qm,8.6,,0.005,,,,,9.9860073,,0.150447,4.7029284,1.144245,2.2455712,,0.2336989,,,,,,0.0,0.0371963,0.0,0.6011735,0.1533072,29.6332925,19.1012675
bf03c42c-70c4-4a4e-8880-7b49e168c5fd,Luxury Vinyl Tiles (LVT) FlexForm?/FlexForm? Sound,'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-MIL-20220313-CBA1-EN,1,qm,8.0,1600.0,0.005,,,,,,10.59,,,0.5245,1.0109,0.0,0.01241,,,,,,0.0,0.0291,9.507,0.6016,0.0378272,22.23189,22.27551
64414aa3-df38-4985-a395-62a49da8105e,MACRO MICRO HD / CARRE COUTURE - tufted carpet tiles,'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Balsan Moquette,EPD-BAL-20220235-CCA1-EN,1,qm,5.21,537.0,0.0097,,,,,,4.8,,,0.315,0.4791,0.0,0.4156,,,,,,0.0,0.01768,5.828,0.3655,-0.161783,18.07608,12.22088
cce04b3e-07c7-4852-a2a7-46b95d62ae30,MAGNA 3 D 100-40/60 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240162-CBA1-EN,1,pcs.,,,,,64.602,,,225.1146881,,4.6356929,1.8369766,4.9274451,4.7542127,0.0,0.0,,,,331.9449081,0.0,0.0,2.1046299,14.3664817,0.3813198,3.5933201,585.9931669,590.0663547
d40db14f-9662-4ed5-a281-212244f1c06b,MAGNA 3 D 100-80/100/120 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240192-CBA1-EN,1,pcs.,,,,,65.848,,,224.9730263,,4.6624072,1.8368699,5.0047768,4.7381695,0.0,0.0,,,,657.3810924,0.0,0.0,2.1401815,14.4203273,0.387111,6.3807743,908.6470231,915.5439619
cbaeccda-2f53-4e36-a9d2-00dbb6e12ff4,MAGNA 3 D 40-120/150/180 (Cast Iron),'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',DE,Grundfos Holding A/S,EPD-GRU-20240164-CBA1-EN,1,pcs.,,,,,34.606,,,157.0454188,,2.7397502,3.2085071,2.647806,2.455794,0.0,0.0,,,,291.265385,0.0,0.0,1.1301697,10.738377,0.2196218,2.8898864,468.2704977,471.4508295
